text,label
"Then she began to laugh. It seemed a little uncanny to me, and I listened to her breathlessly. I did not quite like it, and thought it better not to keep her mind on the subject, so we drifted on to other subjects, and Lucy was like her old self again. When we got home the fresh breeze had braced her up, and her pale cheeks were really more rosy. Her mother rejoiced when she saw her, and we all spent a very happy evening together.",terror
"“Be assured that he is well cared for. He has won all hearts by his sweetness and gentleness. He is truly getting on well, and I have no doubt will in a few weeks be all himself. But be careful of him for safety’s sake. There are, I pray God and St. Joseph and Ste. Mary, many, many, happy years for you both.”",terror
"_19 August._--Strange and sudden change in Renfield last night. About eight o’clock he began to get excited and sniff about as a dog does when setting. The attendant was struck by his manner, and knowing my interest in him, encouraged him to talk. He is usually respectful to the attendant and at times servile; but to-night, the man tells me, he was quite haughty. Would not condescend to talk with him at all. All he would say was:--",terror
“What?” I said. “You don’t mean to tell me you don’t care about spiders?” (Spiders at present are his hobby and the note-book is filling up with columns of small figures.) To this he answered enigmatically:--,terror
"I am weary to-night and low in spirits. I cannot but think of Lucy, and how different things might have been. If I don’t sleep at once, chloral, the modern Morpheus--C_{2}HCl_{3}O. H_{2}O! I must be careful not to let it grow into a habit. No, I shall take none to-night! I have thought of Lucy, and I shall not dishonour her by mixing the two. If need be, to-night shall be sleepless....",terror
"“I am here to do Your bidding, Master. I am Your slave, and You will reward me, for I shall be faithful. I have worshipped You long and afar off. Now that You are near, I await Your commands, and You will not pass me by, will You, dear Master, in Your distribution of good things?”",terror
"“When he woke he asked me for his coat, as he wanted to get something from the pocket; I asked Sister Agatha, and she brought all his things. I saw that amongst them was his note-book, and was going to ask him to let me look at it--for I knew then that I might find some clue to his trouble--but I suppose he must have seen my wish in my eyes, for he sent me over to the window, saying he wanted to be quite alone for a moment. Then he called me back, and when I came he had his hand over the note-book, and he said to me very solemnly:--",terror
"“Well, my dear, what could I say? I could only tell him that I was the happiest woman in all the wide world, and that I had nothing to give him except myself, my life, and my trust, and that with these went my love and duty for all the days of my life. And, my dear, when he kissed me, and drew me to him with his poor weak hands, it was like a very solemn pledge between us....",terror
"It was soothing, somehow, to the feelings to find myself dissociated even in the mind of this poor madman from the others; but all the same I do not follow his thought. Am I to take it that I have anything in common with him, so that we are, as it were, to stand together; or has he to gain from me some good so stupendous that my well-being is needful to him? I must find out later on. To-night he will not speak. Even the offer of a kitten or even a full-grown cat will not tempt him. He will only say: “I don’t take any stock in cats. I have more to think of now, and I can wait; I can wait.”",terror
"After a while I left him. The attendant tells me that he was quiet until just before dawn, and that then he began to get uneasy, and at length violent, until at last he fell into a paroxysm which exhausted him so that he swooned into a sort of coma.",terror
"... Three nights has the same thing happened--violent all day then quiet from moonrise to sunrise. I wish I could get some clue to the cause. It would almost seem as if there was some influence which came and went. Happy thought! We shall to-night play sane wits against mad ones. He escaped before without our help; to-night he shall escape with it. We shall give him a chance, and have the men ready to follow in case they are required....",terror
"“‘I cannot tell you how I loathe talking about myself.’ I reminded her that a doctor’s confidence was sacred, but that you were grievously anxious about her. She caught on to my meaning at once, and settled that matter in a word. ‘Tell Arthur everything you choose. I do not care for myself, but all for him!’ So I am quite free.",terror
"“As I tell you, he would not say a word more, even when we were alone. And so now, Art, you know all I know. I shall keep stern watch. I trust your poor father is rallying. It must be a terrible thing to you, my dear old fellow, to be placed in such a position between two people who are both so dear to you. I know your idea of duty to your father, and you are right to stick to it; but, if need be, I shall send you word to come at once to Lucy; so do not be over-anxious unless you hear from me.”",terror
"“All over! all over! He has deserted me. No hope for me now unless I do it for myself!” Then suddenly turning to me in a resolute way, he said: “Doctor, won’t you be very good to me and let me have a little more sugar? I think it would be good for me.”",terror
"“Yes! The flies like it, too, and I like the flies; therefore I like it.” And there are people who know so little as to think that madmen do not argue. I procured him a double supply, and left him as happy a man as, I suppose, any in the world. I wish I could fathom his mind.",terror
"“No,” said he; “I am sick of all that rubbish!” He certainly is a wonderfully interesting study. I wish I could get some glimpse of his mind or of the cause of his sudden passion. Stop; there may be a clue after all, if we can find why to-day his paroxysms came on at high noon and at sunset. Can it be that there is a malign influence of the sun at periods which affects certain natures--as at times the moon does others? We shall see.",terror
"“No,” I said. “I waited till I had seen you, as I said in my telegram. I wrote him a letter simply telling him that you were coming, as Miss Westenra was not so well, and that I should let him know if need be.”",terror
"I went downstairs with him, and as we were going there was a knock at the hall-door. When we reached the hall the maid had just opened the door, and Arthur was stepping quickly in. He rushed up to me, saying in an eager whisper:--",terror
"“Jack, I was so anxious. I read between the lines of your letter, and have been in an agony. The dad was better, so I ran down here to see for myself. Is not that gentleman Dr. Van Helsing? I am so thankful to you, sir, for coming.” When first the Professor’s eye had lit upon him he had been angry at his interruption at such a time; but now, as he took in his stalwart proportions and recognised the strong young manhood which seemed to emanate from him, his eyes gleamed. Without a pause he said to him gravely as he held out his hand:--",terror
"“Sir, you have come in time. You are the lover of our dear miss. She is bad, very, very bad. Nay, my child, do not go like that.” For he suddenly grew pale and sat down in a chair almost fainting. “You are to help her. You can do more than any that live, and your courage is your best help.”",terror
"“What can I do?” asked Arthur hoarsely. “Tell me, and I shall do it. My life is hers, and I would give the last drop of blood in my body for her.” The Professor has a strongly humorous side, and I could from old knowledge detect a trace of its origin in his answer:--",terror
"“What shall I do?” There was fire in his eyes, and his open nostril quivered with intent. Van Helsing slapped him on the shoulder. “Come!” he said. “You are a man, and it is a man we want. You are better than me, better than my friend John.” Arthur looked bewildered, and the Professor went on by explaining in a kindly way:--",terror
"“Young miss is bad, very bad. She wants blood, and blood she must have or die. My friend John and I have consulted; and we are about to perform what we call transfusion of blood--to transfer from full veins of one to the empty veins which pine for him. John was to give his blood, as he is the more young and strong than me”--here Arthur took my hand and wrung it hard in silence--“but, now you are here, you are more good than us, old or young, who toil much in the world of thought. Our nerves are not so calm and our blood not so bright than yours!” Arthur turned to him and said:--",terror
"“Good boy!” said Van Helsing. “In the not-so-far-off you will be happy that you have done all for her you love. Come now and be silent. You shall kiss her once before it is done, but then you must go; and you must leave at my sign. Say no word to Madame; you know how it is with her! There must be no shock; any knowledge of this would be one. Come!”",terror
"We all went up to Lucy’s room. Arthur by direction remained outside. Lucy turned her head and looked at us, but said nothing. She was not asleep, but she was simply too weak to make the effort. Her eyes spoke to us; that was all. Van Helsing took some things from his bag and laid them on a little table out of sight. Then he mixed a narcotic, and coming over to the bed, said cheerily:--",terror
"It astonished me how long the drug took to act. This, in fact, marked the extent of her weakness. The time seemed endless until sleep began to flicker in her eyelids. At last, however, the narcotic began to manifest its potency; and she fell into a deep sleep. When the Professor was satisfied he called Arthur into the room, and bade him strip off his coat. Then he added: “You may take that one little kiss whiles I bring over the table. Friend John, help to me!” So neither of us looked whilst he bent over her.",terror
"When Arthur had gone I went back to the room. Lucy was sleeping gently, but her breathing was stronger; I could see the counterpane move as her breast heaved. By the bedside sat Van Helsing, looking at her intently. The velvet band again covered the red mark. I asked the Professor in a whisper:--",terror
"“Well,” said I, “I can make nothing of it.” The Professor stood up. “I must go back to Amsterdam to-night,” he said. “There are books and things there which I want. You must remain here all the night, and you must not let your sight pass from her.”",terror
"“We are the best nurses, you and I. You keep watch all night; see that she is well fed, and that nothing disturbs her. You must not sleep all the night. Later on we can sleep, you and I. I shall be back as soon as possible. And then we may begin.”",terror
"All night long I watched by her. She never stirred, but slept on and on in a deep, tranquil, life-giving, health-giving sleep. Her lips were slightly parted, and her breast rose and fell with the regularity of a pendulum. There was a smile on her face, and it was evident that no bad dreams had come to disturb her peace of mind.",terror
"_9 September_.--I was pretty tired and worn out when I got to Hillingham. For two nights I had hardly had a wink of sleep, and my brain was beginning to feel that numbness which marks cerebral exhaustion. Lucy was up and in cheerful spirits. When she shook hands with me she looked sharply in my face and said:--",terror
"As I raised the blind, and the morning sunlight flooded the room, I heard the Professor’s low hiss of inspiration, and knowing its rarity, a deadly fear shot through my heart. As I passed over he moved back, and his exclamation of horror, “Gott in Himmel!” needed no enforcement from his agonised face. He raised his hand and pointed to the bed, and his iron face was drawn and ashen white. I felt my knees begin to tremble.",terror
"When we stopped the operation, he attended to Lucy, whilst I applied digital pressure to my own incision. I laid down, whilst I waited his leisure to attend to me, for I felt faint and a little sick. By-and-by he bound up my wound, and sent me downstairs to get a glass of wine for myself. As I was leaving the room, he came after me, and half whispered:--",terror
"Lucy slept well into the day, and when she woke she was fairly well and strong, though not nearly so much so as the day before. When Van Helsing had seen her, he went out for a walk, leaving me in charge, with strict injunctions that I was not to leave her for a moment. I could hear his voice in the hall, asking the way to the nearest telegraph office.",terror
"Lucy chatted with me freely, and seemed quite unconscious that anything had happened. I tried to keep her amused and interested. When her mother came up to see her, she did not seem to notice any change whatever, but said to me gratefully:--",terror
"“We owe you so much, Dr. Seward, for all you have done, but you really must now take care not to overwork yourself. You are looking pale yourself. You want a wife to nurse and look after you a bit; that you do!” As she spoke, Lucy turned crimson, though it was only momentarily, for her poor wasted veins could not stand for long such an unwonted drain to the head. The reaction came in excessive pallor as she turned imploring eyes on me. I smiled and nodded, and laid my finger on my lips; with a sigh, she sank back amid her pillows.",terror
"Van Helsing returned in a couple of hours, and presently said to me: “Now you go home, and eat much and drink enough. Make yourself strong. I stay here to-night, and I shall sit up with little miss myself. You and I must watch the case, and we must have none other to know. I have grave reasons. No, do not ask them; think what you will. Do not fear to think even the most not-probable. Good-night.”",terror
"_11 September._--This afternoon I went over to Hillingham. Found Van Helsing in excellent spirits, and Lucy much better. Shortly after I had arrived, a big parcel from abroad came for the Professor. He opened it with much impressment--assumed, of course--and showed a great bundle of white flowers.",terror
"We went into the room, taking the flowers with us. The Professor’s actions were certainly odd and not to be found in any pharmacopoeia that I ever heard of. First he fastened up the windows and latched them securely; next, taking a handful of the flowers, he rubbed them all over the sashes, as though to ensure that every whiff of air that might get in would be laden with the garlic smell. Then with the wisp he rubbed all over the jamb of the door, above, below, and at each side, and round the fireplace in the same way. It all seemed grotesque to me, and presently I said:--",terror
"“Well, Professor, I know you always have a reason for what you do, but this certainly puzzles me. It is well we have no sceptic here, or he would say that you were working some spell to keep out an evil spirit.”",terror
"“To-night I can sleep in peace, and sleep I want--two nights of travel, much reading in the day between, and much anxiety on the day to follow, and a night to sit up, without to wink. To-morrow in the morning early you call for me, and we come together to see our pretty miss, so much more strong for my ‘spell’ which I have work. Ho! ho!”",terror
"He seemed so confident that I, remembering my own confidence two nights before and with the baneful result, felt awe and vague terror. It must have been my weakness that made me hesitate to tell it to my friend, but I felt it all the more, like unshed tears.",terror
"Let all be put down exactly. Van Helsing and I arrived at Hillingham at eight o’clock. It was a lovely morning; the bright sunshine and all the fresh feeling of early autumn seemed like the completion of nature’s annual work. The leaves were turning to all kinds of beautiful colours, but had not yet begun to drop from the trees. When we entered we met Mrs. Westenra coming out of the morning room. She is always an early riser. She greeted us warmly and said:--",terror
"“You will be glad to know that Lucy is better. The dear child is still asleep. I looked into her room and saw her, but did not go in, lest I should disturb her.” The Professor smiled, and looked quite jubilant. He rubbed his hands together, and said:--",terror
"“Well, I was anxious about the dear child in the night, and went into her room. She was sleeping soundly--so soundly that even my coming did not wake her. But the room was awfully stuffy. There were a lot of those horrible, strong-smelling flowers about everywhere, and she had actually a bunch of them round her neck. I feared that the heavy odour would be too much for the dear child in her weak state, so I took them all away and opened a bit of the window to let in a little fresh air. You will be pleased with her, I am sure.”",terror
"She moved off into her boudoir, where she usually breakfasted early. As she had spoken, I watched the Professor’s face, and saw it turn ashen grey. He had been able to retain his self-command whilst the poor lady was present, for he knew her state and how mischievous a shock would be; he actually smiled on her as he held open the door for her to pass into her room. But the instant she had disappeared he pulled me, suddenly and forcibly, into the dining-room and closed the door.",terror
"Once again I drew up the blind, whilst Van Helsing went towards the bed. This time he did not start as he looked on the poor face with the same awful, waxen pallor as before. He wore a look of stern sadness and infinite pity.",terror
"“As I expected,” he murmured, with that hissing inspiration of his which meant so much. Without a word he went and locked the door, and then began to set out on the little table the instruments for yet another operation of transfusion of blood. I had long ago recognised the necessity, and begun to take off my coat, but he stopped me with a warning hand. “No!” he said. “To-day you must operate. I shall provide. You are weakened already.” As he spoke he took off his coat and rolled up his shirt-sleeve.",terror
"Again the operation; again the narcotic; again some return of colour to the ashy cheeks, and the regular breathing of healthy sleep. This time I watched whilst Van Helsing recruited himself and rested.",terror
"Presently he took an opportunity of telling Mrs. Westenra that she must not remove anything from Lucy’s room without consulting him; that the flowers were of medicinal value, and that the breathing of their odour was a part of the system of cure. Then he took over the care of the case himself, saying that he would watch this night and the next and would send me word when to come.",terror
"“Now, sir, you can go on and arsk me what you want. You’ll excoose me refoosin’ to talk of perfeshunal subjects afore meals. I gives the wolves and the jackals and the hyenas in all our section their tea afore I begins to arsk them questions.”",terror
"“An’ when you said you’d report me for usin’ of obscene language that was ’ittin’ me over the ’ead; but the ’arf-quid made that all right. I weren’t a-goin’ to fight, so I waited for the food, and did with my ’owl as the wolves, and lions, and tigers does. But, Lor’ love yer ’art, now that the old ’ooman has stuck a chunk of her tea-cake in me, an’ rinsed me out with her bloomin’ old teapot, and I’ve lit hup, you may scratch my ears for all you’re worth, and won’t git even a growl out of me. Drive along with your questions. I know what yer a-comin’ at, that ’ere escaped wolf.”",terror
"“Exactly. I want you to give me your view of it. Just tell me how it happened; and when I know the facts I’ll get you to say what you consider was the cause of it, and how you think the whole affair will end.”",terror
"“All right, guv’nor. This ’ere is about the ’ole story. That ’ere wolf what we called Bersicker was one of three grey ones that came from Norway to Jamrach’s, which we bought off him four years ago. He was a nice well-behaved wolf, that never gave no trouble to talk of. I’m more surprised at ’im for wantin’ to get out nor any other animile in the place. But, there, you can’t trust wolves no more nor women.”",terror
"“‘Maybe it’s you,’ says I, for I did not like the airs as he give ’isself. He didn’t git angry, as I ’oped he would, but he smiled a kind of insolent smile, with a mouth full of white, sharp teeth. ‘Oh no, they wouldn’t like me,’ ’e says.",terror
"“Well, it was a odd thing, but when the animiles see us a-talkin’ they lay down, and when I went over to Bersicker he let me stroke his ears same as ever. That there man kem over, and blessed but if he didn’t put in his hand and stroke the old wolf’s ears too!",terror
"“One of our gard’ners was a-comin’ ’ome about that time from a ’armony, when he sees a big grey dog comin’ out through the garding ’edges. At least, so he says, but I don’t give much for it myself, for if he did ’e never said a word about it to his missis when ’e got ’ome, and it was only after the escape of the wolf was made known, and we had been up all night-a-huntin’ of the Park for Bersicker, that he remembered seein’ anything. My own belief was that the ’armony ’ad got into his ’ead.”",terror
"From the hearty way that both Thomas and his wife laughed at the joke I could see that it had done service before, and that the whole explanation was simply an elaborate sell. I couldn’t cope in badinage with the worthy Thomas, but I thought I knew a surer way to his heart, so I said:--",terror
He went to the door and opened it; a most unnecessary proceeding it seemed to me. I have always thought that a wild animal never looks so well as when some obstacle of pronounced durability is between us; a personal experience has intensified rather than diminished that idea.,terror
"After all, however, there is nothing like custom, for neither Bilder nor his wife thought any more of the wolf than I should of a dog. The animal itself was as peaceful and well-behaved as that father of all picture-wolves--Red Riding Hood’s quondam friend, whilst moving her confidence in masquerade.",terror
"The whole scene was an unutterable mixture of comedy and pathos. The wicked wolf that for half a day had paralysed London and set all the children in the town shivering in their shoes, was there in a sort of penitent mood, and was received and petted like a sort of vulpine prodigal son. Old Bilder examined him all over with most tender solicitude, and when he had finished with his penitent said:--",terror
"“There, I knew the poor old chap would get into some kind of trouble; didn’t I say it all along? Here’s his head all cut and full of broken glass. ’E’s been a-gettin’ over some bloomin’ wall or other. It’s a shyme that people are allowed to top their walls with broken bottles. This ’ere’s what comes of it. Come along, Bersicker.”",terror
"I cannot afford to lose blood just at present; I have lost too much of late for my physical good, and then the prolonged strain of Lucy’s illness and its horrible phases is telling on me. I am over-excited and weary, and I need rest, rest, rest. Happily Van Helsing has not summoned me, so I need not forego my sleep; to-night I could not well do without it.",terror
"“_17 September._--Do not fail to be at Hillingham to-night. If not watching all the time frequently, visit and see that flowers are as placed; very important; do not fail. Shall be with you as soon as possible after arrival.”",terror
"_18 September._--Just off for train to London. The arrival of Van Helsing’s telegram filled me with dismay. A whole night lost, and I know by bitter experience what may happen in a night. Of course it is possible that all may be well, but what _may_ have happened? Surely there is some horrible doom hanging over us that every possible accident should thwart us in all we try to do. I shall take this cylinder with me, and then I can complete my entry on Lucy’s phonograph.",terror
"_17 September. Night._--I write this and leave it to be seen, so that no one may by any chance get into trouble through me. This is an exact record of what took place to-night. I feel I am dying of weakness, and have barely strength to write, but it must be done if I die in the doing.",terror
"The air seems full of specks, floating and circling in the draught from the window, and the lights burn blue and dim. What am I to do? God shield me from harm this night! I shall hide this paper in my breast, where they shall find it when they come to lay me out. My dear mother gone! It is time that I go too. Good-bye, dear Arthur, if I should not survive this night. God keep you, dear, and God help me!",terror
"I could find no means of ingress. Every window and door was fastened and locked, and I returned baffled to the porch. As I did so, I heard the rapid pit-pat of a swiftly driven horse’s feet. They stopped at the gate, and a few seconds later I met Van Helsing running up the avenue. When he saw me, he gasped out:--",terror
"I answered as quickly and coherently as I could that I had only got his telegram early in the morning, and had not lost a minute in coming here, and that I could not make any one in the house hear me. He paused and raised his hat as he said solemnly:--",terror
"I flew downstairs and returned with it, taking care to smell and taste it, lest it, too, were drugged like the decanter of sherry which I found on the table. The maids were still breathing, but more restlessly, and I fancied that the narcotic was wearing off. I did not stay to make sure, but returned to Van Helsing. He rubbed the brandy, as on another occasion, on her lips and gums and on her wrists and the palms of her hands. He said to me:--",terror
"“I can do this, all that can be at the present. You go wake those maids. Flick them in the face with a wet towel, and flick them hard. Make them get heat and fire and a warm bath. This poor soul is nearly as cold as that beside her. She will need be heated before we can do anything more.”",terror
"I never saw in all my experience the Professor work in such deadly earnest. I knew--as he knew--that it was a stand-up fight with death, and in a pause told him so. He answered me in a way that I did not understand, but with the sternest look that his face could wear:--",terror
"“If that were all, I would stop here where we are now, and let her fade away into peace, for I see no light in life over her horizon.” He went on with his work with, if possible, renewed and more frenzied vigour.",terror
"Presently we both began to be conscious that the heat was beginning to be of some effect. Lucy’s heart beat a trifle more audibly to the stethoscope, and her lungs had a perceptible movement. Van Helsing’s face almost beamed, and as we lifted her from the bath and rolled her in a hot sheet to dry her he said to me:--",terror
"We took Lucy into another room, which had by now been prepared, and laid her in bed and forced a few drops of brandy down her throat. I noticed that Van Helsing tied a soft silk handkerchief round her throat. She was still unconscious, and was quite as bad as, if not worse than, we had ever seen her.",terror
"“What are we to do now? Where are we to turn for help? We must have another transfusion of blood, and that soon, or that poor girl’s life won’t be worth an hour’s purchase. You are exhausted already; I am exhausted too. I fear to trust those women, even if they would have courage to submit. What are we to do for some one who will open his veins for her?”",terror
"The voice came from the sofa across the room, and its tones brought relief and joy to my heart, for they were those of Quincey Morris. Van Helsing started angrily at the first sound, but his face softened and a glad look came into his eyes as I cried out: “Quincey Morris!” and rushed towards him with outstretched hands.",terror
"“A brave man’s blood is the best thing on this earth when a woman is in trouble. You’re a man and no mistake. Well, the devil may work against us for all he’s worth, but God sends us men when we want them.”",terror
"To S.L.O., an American gentleman in accordance with whose classic taste the following narrative has been designed, it is now, in return for numerous delightful hours, and with the kindest wishes, dedicated by his affectionate friend, the author.",aventura
"If sailor tales to sailor tunes, Storm and adventure, heat and cold, If schooners, islands, and maroons, And buccaneers, and buried gold, And all the old romance, retold Exactly in the ancient way, Can please, as me they pleased of old, The wiser youngsters of today:",aventura
"--So be it, and fall on! If not, If studious youth no longer crave, His ancient appetites forgot, Kingston, or Ballantyne the brave, Or Cooper of the wood and wave: So be it, also! And may I And all my pirates share the grave Where these and their creations lie!",aventura
I. THE OLD SEA-DOG AT THE ADMIRAL BENBOW . . . . 11 II. BLACK DOG APPEARS AND DISAPPEARS . . . . . . 17 III. THE BLACK SPOT . . . . . . . . . . . . . . 24 IV. THE SEA-CHEST . . . . . . . . . . . . . . . 30 V. THE LAST OF THE BLIND MAN . . . . . . . . . . 36 VI. THE CAPTAIN’S PAPERS . . . . . . . . . . . . 41,aventura
VII. I GO TO BRISTOL . . . . . . . . . . . . . . 48 VIII. AT THE SIGN OF THE SPY-GLASS . . . . . . . 54 IX. POWDER AND ARMS . . . . . . . . . . . . . . 59 X. THE VOYAGE . . . . . . . . . . . . . . . . . . 64 XI. WHAT I HEARD IN THE APPLE-BARREL . . . . . . 70 XII. COUNCIL OF WAR . . . . . . . . . . . . . . 76,aventura
XVI. NARRATIVE CONTINUED BY THE DOCTOR: HOW THE SHIP WAS ABANDONED . . . . . . . . 100 XVII. NARRATIVE CONTINUED BY THE DOCTOR: THE JOLLY-BOAT’S LAST TRIP . . . . . . . . 105 XVIII. NARRATIVE CONTINUED BY THE DOCTOR: END OF THE FIRST DAY’S FIGHTING . . . . . 109 XIX. NARRATIVE RESUMED BY JIM HAWKINS: THE GARRISON IN THE STOCKADE . . . . . . . 114 XX. SILVER’S EMBASSY . . . . . . . . . . . . . . 120 XXI. THE ATTACK . . . . . . . . . . . . . . . . 125,aventura
XXII. HOW I BEGAN MY SEA ADVENTURE . . . . . . . 132 XXIII. THE EBB-TIDE RUNS . . . . . . . . . . . 138 XXIV. THE CRUISE OF THE CORACLE . . . . . . . . 143 XXV. I STRIKE THE JOLLY ROGER . . . . . . . . . 148 XXVI. ISRAEL HANDS . . . . . . . . . . . . . . . 153 XXVII. “PIECES OF EIGHT” . . . . . . . . . . . 161,aventura
XXVIII. IN THE ENEMY’S CAMP . . . . . . . . . . 168 XXIX. THE BLACK SPOT AGAIN . . . . . . . . . . . 176 XXX. ON PAROLE . . . . . . . . . . . . . . . . 182 XXXI. THE TREASURE-HUNT--FLINT’S POINTER . . . . 189 XXXII. THE TREASURE-HUNT--THE VOICE AMONG THE TREES . . . . . . . . . . . . . . . . 195 XXXIII. THE FALL OF A CHIEFTAIN . . . . . . . . 201 XXXIV. AND LAST . . . . . . . . . . . . . . . . 207,aventura
"Squire Trelawney, Dr. Livesey, and the rest of these gentlemen having asked me to write down the whole particulars about Treasure Island, from the beginning to the end, keeping nothing back but the bearings of the island, and that only because there is still treasure not yet lifted, I take up my pen in the year of grace 17—, and go back to the time when my father kept the Admiral Benbow inn and the brown old seaman with the sabre cut first took up his lodging under our roof.",aventura
"I remember him as if it were yesterday, as he came plodding to the inn door, his sea-chest following behind him in a hand-barrow--a tall, strong, heavy, nut-brown man, his tarry pigtail falling over the shoulder of his soiled blue coat, his hands ragged and scarred, with black, broken nails, and the sabre cut across one cheek, a dirty, livid white. I remember him looking round the cove and whistling to himself as he did so, and then breaking out in that old sea-song that he sang so often afterwards:",aventura
"in the high, old tottering voice that seemed to have been tuned and broken at the capstan bars. Then he rapped on the door with a bit of stick like a handspike that he carried, and when my father appeared, called roughly for a glass of rum. This, when it was brought to him, he drank slowly, like a connoisseur, lingering on the taste and still looking about him at the cliffs and up at our signboard.",aventura
"“Well, then,” said he, “this is the berth for me. Here you, matey,” he cried to the man who trundled the barrow; “bring up alongside and help up my chest. I’ll stay here a bit,” he continued. “I’m a plain man; rum and bacon and eggs is what I want, and that head up there for to watch ships off. What you mought call me? You mought call me captain. Oh, I see what you’re at--there”; and he threw down three or four gold pieces on the threshold. “You can tell me when I’ve worked through that,” says he, looking as fierce as a commander.",aventura
"And indeed bad as his clothes were and coarsely as he spoke, he had none of the appearance of a man who sailed before the mast, but seemed like a mate or skipper accustomed to be obeyed or to strike. The man who came with the barrow told us the mail had set him down the morning before at the Royal George, that he had inquired what inns there were along the coast, and hearing ours well spoken of, I suppose, and described as lonely, had chosen it from the others for his place of residence. And that was all we could learn of our guest.",aventura
"In one way, indeed, he bade fair to ruin us, for he kept on staying week after week, and at last month after month, so that all the money had been long exhausted, and still my father never plucked up the heart to insist on having more. If ever he mentioned it, the captain blew through his nose so loudly that you might say he roared, and stared my poor father out of the room. I have seen him wringing his hands after such a rebuff, and I am sure the annoyance and the terror he lived in must have greatly hastened his early and unhappy death.",aventura
"All the time he lived with us the captain made no change whatever in his dress but to buy some stockings from a hawker. One of the cocks of his hat having fallen down, he let it hang from that day forth, though it was a great annoyance when it blew. I remember the appearance of his coat, which he patched himself upstairs in his room, and which, before the end, was nothing but patches. He never wrote or received a letter, and he never spoke with any but the neighbours, and with these, for the most part, only when drunk on rum. The great sea-chest none of us had ever seen open.",aventura
"“Were you addressing me, sir?” says the doctor; and when the ruffian had told him, with another oath, that this was so, “I have only one thing to say to you, sir,” replies the doctor, “that if you keep on drinking rum, the world will soon be quit of a very dirty scoundrel!”",aventura
"The doctor never so much as moved. He spoke to him as before, over his shoulder and in the same tone of voice, rather high, so that all the room might hear, but perfectly calm and steady: “If you do not put that knife this instant in your pocket, I promise, upon my honour, you shall hang at the next assizes.”",aventura
"“And now, sir,” continued the doctor, “since I now know there’s such a fellow in my district, you may count I’ll have an eye upon you day and night. I’m not a doctor only; I’m a magistrate; and if I catch a breath of complaint against you, if it’s only for a piece of incivility like tonight’s, I’ll take effectual means to have you hunted down and routed out of this. Let that suffice.”",aventura
"It was not very long after this that there occurred the first of the mysterious events that rid us at last of the captain, though not, as you will see, of his affairs. It was a bitter cold winter, with long, hard frosts and heavy gales; and it was plain from the first that my poor father was little likely to see the spring. He sank daily, and my mother and I had all the inn upon our hands, and were kept busy enough without paying much regard to our unpleasant guest.",aventura
"Well, mother was upstairs with father and I was laying the breakfast-table against the captain’s return when the parlour door opened and a man stepped in on whom I had never set my eyes before. He was a pale, tallowy creature, wanting two fingers of the left hand, and though he wore a cutlass, he did not look much like a fighter. I had always my eye open for seafaring men, with one leg or two, and I remember this one puzzled me. He was not sailorly, and yet he had a smack of the sea about him too.",aventura
"I asked him what was for his service, and he said he would take rum; but as I was going out of the room to fetch it, he sat down upon a table and motioned me to draw near. I paused where I was, with my napkin in my hand.",aventura
"“Well,” said he, “my mate Bill would be called the captain, as like as not. He has a cut on one cheek and a mighty pleasant way with him, particularly in drink, has my mate Bill. We’ll put it, for argument like, that your captain has a cut on one cheek--and we’ll put it, if you like, that that cheek’s the right one. Ah, well! I told you. Now, is my mate Bill in this here house?”",aventura
"So saying, the stranger backed along with me into the parlour and put me behind him in the corner so that we were both hidden by the open door. I was very uneasy and alarmed, as you may fancy, and it rather added to my fears to observe that the stranger was certainly frightened himself. He cleared the hilt of his cutlass and loosened the blade in the sheath; and all the time we were waiting there he kept swallowing as if he felt what we used to call a lump in the throat.",aventura
"The captain spun round on his heel and fronted us; all the brown had gone out of his face, and even his nose was blue; he had the look of a man who sees a ghost, or the evil one, or something worse, if anything can be; and upon my word, I felt sorry to see him all in a moment turn so old and sick.",aventura
"“And who else?” returned the other, getting more at his ease. “Black Dog as ever was, come for to see his old shipmate Billy, at the Admiral Benbow inn. Ah, Bill, Bill, we have seen a sight of times, us two, since I lost them two talons,” holding up his mutilated hand.",aventura
"“That’s you, Bill,” returned Black Dog, “you’re in the right of it, Billy. I’ll have a glass of rum from this dear child here, as I’ve took such a liking to; and we’ll sit down, if you please, and talk square, like old shipmates.”",aventura
"When I returned with the rum, they were already seated on either side of the captain’s breakfast-table--Black Dog next to the door and sitting sideways so as to have one eye on his old shipmate and one, as I thought, on his retreat.",aventura
"For a long time, though I certainly did my best to listen, I could hear nothing but a low gattling; but at last the voices began to grow higher, and I could pick up a word or two, mostly oaths, from the captain.",aventura
"Then all of a sudden there was a tremendous explosion of oaths and other noises--the chair and table went over in a lump, a clash of steel followed, and then a cry of pain, and the next instant I saw Black Dog in full flight, and the captain hotly pursuing, both with drawn cutlasses, and the former streaming blood from the left shoulder. Just at the door the captain aimed at the fugitive one last tremendous cut, which would certainly have split him to the chine had it not been intercepted by our big signboard of Admiral Benbow. You may see the notch on the lower side of the frame to this day.",aventura
"That blow was the last of the battle. Once out upon the road, Black Dog, in spite of his wound, showed a wonderful clean pair of heels and disappeared over the edge of the hill in half a minute. The captain, for his part, stood staring at the signboard like a bewildered man. Then he passed his hand over his eyes several times and at last turned back into the house.",aventura
